index,probeId,probeName,examModeId,imgParaName,imgParaVal,Chinese
1,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxPW_Map,2,乳腺
2,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxD2d_Sensitivity_P,3,乳腺
3,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UIC_Baseline,10,乳腺
4,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxM_Map,0,乳腺
5,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxTis,2,乳腺
6,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxD2d_Scale,0,乳腺
7,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxPW_WF_CW,98,乳腺
8,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UID_BaseLine_CW,4,乳腺
9,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UIMPW_DR0,0,乳腺
10,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UIMPW_DR1,0,乳腺
11,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UIMPW_DR2,0,乳腺
12,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UIC_Reverse,1,乳腺
13,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxD2d_WF_C,1,乳腺
14,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxPW_WF_MPW,98,乳腺
15,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UIMPW_Reverse0,0,乳腺
16,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UIMPW_Reverse1,0,乳腺
17,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UIMPW_Reverse2,0,乳腺
18,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UI_PanX,500,乳腺
19,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UI_PanZ,500,乳腺
20,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,middleline,0,乳腺
21,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxM_LPersist,0,乳腺
22,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UID_Steer,20,乳腺
23,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UIB_CenterLine,25,乳腺
24,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxPW_Colorize_PW,1,乳腺
25,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxD2d_Smooth_C,2,乳腺
26,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,pw_multiplex,0,乳腺
27,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UIB_DR_BFUND,21,乳腺
28,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxM_Edge,0,乳腺
29,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxD2d_WF_P,4,乳腺
30,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxB_WisCT,1,乳腺
31,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UIC_PDR,0,乳腺
32,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxPow_Map,7,乳腺
33,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UIB_Gain_THI,18,乳腺
34,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxD2d_Smooth_P,2,乳腺
35,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UIC_Priority_C,10,乳腺
36,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxB_FUND_Opt,3,乳腺
37,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxB_imgEnhance,2,乳腺
38,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UIB_DR_THI,23,乳腺
39,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxMPW_SV0,0,乳腺
40,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxMPW_SV1,0,乳腺
41,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxPostZoomRatio,0,乳腺
42,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UIMPW_Angle0,0,乳腺
43,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxMPW_SV2,0,乳腺
44,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UIMPW_ROILeft,25,乳腺
45,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UIMPW_Angle1,0,乳腺
46,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UIMPW_Angle2,0,乳腺
47,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxPW_TR_PW,2,乳腺
48,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,viewscale,1,乳腺
49,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UIC_Priority_P,10,乳腺
50,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxB_Steer,0,乳腺
51,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,harmonic,1,乳腺
52,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UID_DR_CW,10,乳腺
53,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UID_SVPos,108,乳腺
54,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UIC_ROITop,24,乳腺
55,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxPW_TR_MPW,98,乳腺
56,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UI_Quad,0,乳腺
57,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UID_AutoTrace,0,乳腺
58,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UIB_BZoomROITop,10,乳腺
59,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxPW_Persist,1,乳腺
60,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxPW_Opt,1,乳腺
61,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxPW_Speed,3,乳腺
62,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UIMPW_SVPos0,108,乳腺
63,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UIMPW_SVPos1,25,乳腺
64,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UIMPW_SVPos2,25,乳腺
65,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UIMPW_ROIHeight,40,乳腺
66,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UID_Reverse,1,乳腺
67,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UID_PRF_MPW,13,乳腺
68,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxB_Depth,5,乳腺
69,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UIC_ROIHeight,38,乳腺
70,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UI_Dual,0,乳腺
71,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UIB_BZoomROILeft,24,乳腺
72,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,bc_live,0,乳腺
73,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxM_Speed,0,乳腺
74,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxClr_Opt,1,乳腺
75,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UIC_Steer,20,乳腺
76,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UIB_BZoomROIWidth,40,乳腺
77,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxScanDir,0,乳腺
78,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxB_Colorize,3,乳腺
79,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxPW_Smooth_CW,98,乳腺
80,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UID_PRF_PW,13,乳腺
81,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UI_Apower,30,乳腺
82,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UIB_Gain_BFUND,20,乳腺
83,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UID_Gain_PW,22,乳腺
84,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxB_LineDensity,2,乳腺
85,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UIMPW_CurMarkLine,0,乳腺
86,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UID_Angle,79,乳腺
87,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UIC_Bclive,0,乳腺
88,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxD2d_Linedensity,3,乳腺
89,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UIPow_Reverse,0,乳腺
90,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UI_UDReverse,0,乳腺
91,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UID_Volume,18,乳腺
92,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxM_Colorize,0,乳腺
93,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UIC_ROILeft,83,乳腺
94,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxPW_Colorize_CW,98,乳腺
95,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UI_LRReverse,0,乳腺
96,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,timemark,0,乳腺
97,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxPW_SV,1,乳腺
98,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxPW_WF_PW,1,乳腺
99,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxD2d_Persist_C,3,乳腺
100,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UID_BaseLine_PW,4,乳腺
101,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxMPW_Opt,0,乳腺
102,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxB_ExtFOV,0,乳腺
103,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxPW_TR_CW,98,乳腺
104,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UI_WisTouch,0,乳腺
105,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxD2d_Persist_P,3,乳腺
106,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UIB_LGCRt,20,乳腺
107,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UIC_ROIWidth,79,乳腺
108,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxB_Persist,4,乳腺
109,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxB_THI_Opt,1,乳腺
110,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UIB_FocusPos,2,乳腺
111,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxD2d_Map,3,乳腺
112,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UIMPW_Gain0,0,乳腺
113,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UIMPW_Gain1,0,乳腺
114,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UIMPW_Gain2,0,乳腺
115,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UID_DR_PW,10,乳腺
116,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxPW_Colorize_MPW,98,乳腺
117,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UID_AutoTraceType,0,乳腺
118,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UID_MarkLine,234,乳腺
119,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxPW_Smooth_MPW,98,乳腺
120,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UID_PRF_CW,13,乳腺
121,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UID_Gain_CW,15,乳腺
122,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxB_Map,9,乳腺
123,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UIMPW_MarkLine0,234,乳腺
124,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxPwr_Opt,1,乳腺
125,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UIMPW_MarkLine1,50,乳腺
126,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UIMPW_MarkLine2,50,乳腺
127,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UIB_FocusNum,0,乳腺
128,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UIMPW_BaseLine0,0,乳腺
129,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UIMPW_BaseLine1,0,乳腺
130,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UIMPW_BaseLine2,0,乳腺
131,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UIC_Gain_C,25,乳腺
132,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UIB_LGCLt,20,乳腺
133,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxD2d_Mode,0,乳腺
134,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UIM_MarkLine,234,乳腺
135,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UIMPW_ROITop,0,乳腺
136,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxD2d_Sensitivity_C,1,乳腺
137,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxB_FOVPercent,3,乳腺
138,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxPW_Smooth_PW,2,乳腺
139,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UIB_BZoomROIHeight,30,乳腺
140,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UIC_Gain_P,24,乳腺
1121,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UIB_Steer,30,乳腺
2412,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UIC_Scale_C,0,乳腺
2413,514,L10-5,584bf3d1-0997-3e56-b292-029141cb6c7e,UIC_Scale_P,0,乳腺
6886,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxB_Colorize,1,乳腺
6887,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxB_Depth,1,乳腺
6888,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxB_ExtFOV,0,乳腺
6889,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxB_FOVPercent,3,乳腺
6890,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxB_FUND_Opt,2,乳腺
6891,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxB_LineDensity,2,乳腺
6892,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxB_Map,9,乳腺
6893,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxB_Persist,4,乳腺
6894,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxB_Steer,0,乳腺
6895,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxB_THI_Opt,0,乳腺
6896,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxB_WisCT,1,乳腺
6897,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxB_imgEnhance,2,乳腺
6898,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxClr_Opt,0,乳腺
6899,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxD2d_Linedensity,3,乳腺
6900,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxD2d_Map,0,乳腺
6901,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxD2d_Mode,0,乳腺
6902,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxD2d_Persist_C,2,乳腺
6903,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxD2d_Persist_P,3,乳腺
6904,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxD2d_Scale,0,乳腺
6905,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxD2d_Sensitivity_C,2,乳腺
6906,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxD2d_Sensitivity_P,3,乳腺
6907,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxD2d_Smooth_C,2,乳腺
6908,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxD2d_Smooth_P,2,乳腺
6909,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxD2d_WF_C,1,乳腺
6910,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxD2d_WF_P,1,乳腺
6911,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxMPW_Opt,0,乳腺
6912,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxMPW_SV0,0,乳腺
6913,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxMPW_SV1,0,乳腺
6914,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxMPW_SV2,0,乳腺
6915,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxM_Colorize,0,乳腺
6916,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxM_Edge,0,乳腺
6917,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxM_LPersist,0,乳腺
6918,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxM_Map,0,乳腺
6919,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxM_Speed,0,乳腺
6920,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxPW_Colorize_CW,98,乳腺
6921,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxPW_Colorize_MPW,2,乳腺
6922,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxPW_Colorize_PW,0,乳腺
6923,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxPW_Map,2,乳腺
6924,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxPW_Opt,0,乳腺
6925,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxPW_Persist,1,乳腺
6926,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxPW_SV,0,乳腺
6927,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxPW_Smooth_CW,98,乳腺
6928,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxPW_Smooth_MPW,1,乳腺
6929,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxPW_Smooth_PW,1,乳腺
6930,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxPW_Speed,2,乳腺
6931,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxPW_TR_CW,98,乳腺
6932,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxPW_TR_MPW,2,乳腺
6933,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxPW_TR_PW,3,乳腺
6934,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxPW_WF_CW,98,乳腺
6935,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxPW_WF_MPW,0,乳腺
6936,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxPW_WF_PW,1,乳腺
6937,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxPow_Map,7,乳腺
6938,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxPwr_Opt,0,乳腺
6939,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxScanDir,0,乳腺
6940,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,IdxTis,2,乳腺
6941,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UIB_BZoomROIHeight,30,乳腺
6942,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UIB_BZoomROILeft,24,乳腺
6943,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UIB_BZoomROITop,10,乳腺
6944,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UIB_BZoomROIWidth,40,乳腺
6945,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UIB_CenterLine,25,乳腺
6946,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UIB_DR_BFUND,16,乳腺
6947,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UIB_DR_THI,16,乳腺
6948,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UIB_FocusNum,0,乳腺
6949,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UIB_FocusPos,1,乳腺
6950,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UIB_Gain_BFUND,17,乳腺
6951,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UIB_Gain_THI,17,乳腺
6952,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UIB_LGCLt,20,乳腺
6953,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UIB_LGCRt,20,乳腺
6954,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UIB_Steer,30,乳腺
6955,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UIC_Baseline,10,乳腺
6956,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UIC_Bclive,0,乳腺
6957,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UIC_Gain_C,17,乳腺
6958,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UIC_Gain_P,16,乳腺
6959,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UIC_PDR,0,乳腺
6960,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UIC_Priority_C,10,乳腺
6961,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UIC_Priority_P,10,乳腺
6962,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UIC_ROIHeight,7,乳腺
6963,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UIC_ROILeft,65,乳腺
6964,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UIC_ROITop,3,乳腺
6965,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UIC_ROIWidth,74,乳腺
6966,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UIC_Reverse,0,乳腺
6967,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UIC_Scale_C,1,乳腺
6968,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UIC_Scale_P,10,乳腺
6969,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UIC_Steer,30,乳腺
6970,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UID_Angle,23,乳腺
6971,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UID_AutoTrace,0,乳腺
6972,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UID_AutoTraceType,0,乳腺
6973,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UID_BaseLine_CW,2,乳腺
6974,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UID_BaseLine_PW,4,乳腺
6975,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UID_DR_CW,8,乳腺
6976,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UID_DR_PW,8,乳腺
6977,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UID_Gain_CW,9,乳腺
6978,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UID_Gain_PW,27,乳腺
6979,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UID_MarkLine,163,乳腺
6980,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UID_PRF_CW,19,乳腺
6981,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UID_PRF_MPW,24,乳腺
6982,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UID_PRF_PW,20,乳腺
6983,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UID_Reverse,0,乳腺
6984,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UID_SVPos,11,乳腺
6985,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UID_Steer,30,乳腺
6986,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UID_Volume,22,乳腺
6987,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UIMPW_Angle0,23,乳腺
6988,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UIMPW_Angle1,23,乳腺
6989,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UIMPW_Angle2,23,乳腺
6990,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UIMPW_BaseLine0,4,乳腺
6991,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UIMPW_BaseLine1,4,乳腺
6992,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UIMPW_BaseLine2,4,乳腺
6993,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UIMPW_CurMarkLine,0,乳腺
6994,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UIMPW_DR0,4,乳腺
6995,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UIMPW_DR1,4,乳腺
6996,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UIMPW_DR2,4,乳腺
6997,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UIMPW_Gain0,19,乳腺
6998,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UIMPW_Gain1,19,乳腺
6999,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UIMPW_Gain2,19,乳腺
7000,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UIMPW_MarkLine0,201,乳腺
7001,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UIMPW_MarkLine1,171,乳腺
7002,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UIMPW_MarkLine2,244,乳腺
7003,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UIMPW_ROIHeight,40,乳腺
7004,513,L20-10,584bf3d1-0997-3e56-b292-029141cb6c7e,UIMPW_ROILeft,25,乳腺
